srcAddress,srcPort,destAddress,destPort,requestMethod,host,param,label
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.15,51297,151.101.66.2,80,GET,trc.taboola.com,ri=3f969325fe112b9e84fb292911e1258a&sd=v2_18248ad9a4522d4561bd4d3b479d2c8d_9da2eaf5-526e-4b1b-b375-5303c368afe8-tuct57adac_1499342894_1499344294_CIi3jgYQ1Jg9GJyFib_RKyAMKAM&ui=9da2eaf5-526e-4b1b-b375-5303c368afe8-tuct57adac&pi=/&wi=-5388500077719687735&pt=home&vi=1499344290460&st=social-available&d=%7B%22data%22%3A%5B%7B%22i%22%3A%22w%22%2C%22tp%22%3A%22custom-link%22%2C%22nm%22%3A%22twitter%22%2C%22c%22%3A5%2C%22m%22%3A%22stp%22%7D%2C%7B%22i%22%3A%22ctx%22%2C%22ism%22%3Afalse%2C%22srx%22%3A1440%2C%22sry%22%3A900%2C%22pd%22%3Anull%2C%22tpl%22%3A%22%22%2C%22url%22%3A%22http%3A%2F%2Fwww.nfl.com%22%2C%22rref%22%3A%22%22%2C%22sref%22%3A%22%22%2C%22hdl%22%3A%22NFL.com%20-%20Official%20Site%20of%20the%20National%20Football%20League%22%2C%22sec%22%3A%22%22%2C%22aut%22%3A%5B%5D%2C%22img%22%3A%22http%3A%2F%2Fi.nflcdn.com%2Fstatic%2Fcontent%2Fpublic%2Fstatic%2Fimg%2Fshare%2Fshield.jpg%22%2C%22v%22%3A13%7D%5D%7D&tim=09%3A31%3A43.436&id=1630&llvl=1&cv=261-153-RELEASE&,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.15,50866,50.19.232.30,80,GET,ping.chartbeat.net,h=nfl.com&p=%2F&u=CX1MJ2CwquJoBft4rh&d=nfl.com&g=53820&g0=home&n=1&f=00001&c=0.5&x=0&m=0&y=6741&o=1423&w=791&j=60&R=0&W=0&I=1&E=0&e=0&r=&b=1468&t=kuR6DBX1OL_Bszv2BCjv0zRFcBmP&V=92&tz=180&sn=2&EE=0&sv=NCX2-CT3uFEDuJkyF-lrEdNjvex&_,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.17,40729,104.24.11.72,80,GET,cima4u.tv,,0
192.168.10.17,40730,104.24.11.72,80,GET,cima4u.tv,ver=4.7.5,0
192.168.10.17,40729,104.24.11.72,80,GET,cima4u.tv,,0
192.168.10.17,40730,104.24.11.72,80,GET,cima4u.tv,,0
192.168.10.17,34720,104.24.10.72,80,GET,cima4u.tv,,0
192.168.10.17,34721,104.24.10.72,80,GET,cima4u.tv,,0
192.168.10.17,34722,104.24.10.72,80,GET,cima4u.tv,,0
192.168.10.17,34723,104.24.10.72,80,GET,cima4u.tv,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.17,34723,104.24.10.72,80,GET,cima4u.tv,,0
192.168.10.17,40729,104.24.11.72,80,GET,cima4u.tv,v=4.3.0,0
192.168.10.17,34722,104.24.10.72,80,GET,cima4u.tv,,0
192.168.10.17,32947,188.42.162.227,80,GET,go.oclasrv.com,zoneid=915902,0
192.168.10.17,34723,104.24.10.72,80,GET,cima4u.tv,ver=4.7.5,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.17,57383,206.54.163.50,80,GET,onclkds.com,zoneid=915902,0
192.168.10.17,45464,35.157.225.171,80,GET,mt.rtmark.net,geo=CA&zoneid=915902&oaid=a1e65b25828709715985c8f126f30ce4&ftz=0&aid=1&nls=0&ltm=0&frl=0&rtg=1,0
192.168.10.17,58116,138.201.227.192,80,GET,x01.aidata.io,pid=8768514&id=a1e65b25828709715985c8f126f30ce4,0
192.168.10.17,50375,63.251.98.12,80,GET,loadr.exelator.com,p=104&g=891&j=0&u=a1e65b25828709715985c8f126f30ce4,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.17,44648,52.44.169.55,80,GET,ad.crwdcntrl.net,https%3A%2F%2Fmt.rtmark.net%2Fltm.gif%3Fid%3Da1e65b25828709715985c8f126f30ce4%26sg%3D%24%7Baud_ids%7D,0
192.168.10.17,55531,144.76.203.221,80,GET,rgi.io,back=1STPARTY,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.17,58116,138.201.227.192,80,GET,x01.aidata.io,pid=RGI&id=7PwRum9IzBzYSOmhIgF8RA&back=1STPARTY,0
192.168.10.17,39982,23.60.139.27,80,POST,gs.symcd.com,,0
192.168.10.17,40730,104.24.11.72,80,GET,cima4u.tv,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,53810,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54328,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.8,49316,23.50.75.27,80,POST,gv.symcd.com,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.8,49328,52.84.40.197,80,POST,ocsp.sca1b.amazontrust.com,,0
192.168.10.8,49329,52.84.40.197,80,POST,ocsp.sca1b.amazontrust.com,,0
192.168.10.8,49331,23.50.75.27,80,POST,tg.symcd.com,,0
192.168.10.8,49332,23.50.75.27,80,POST,tg.symcd.com,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.8,49331,23.50.75.27,80,POST,tg.symcd.com,,0
192.168.10.8,49332,23.50.75.27,80,POST,tg.symcd.com,,0
192.168.10.8,49342,178.255.83.1,80,POST,ocsp.comodoca.com,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.15,50866,50.19.232.30,80,GET,ping.chartbeat.net,h=nfl.com&p=%2F&u=CX1MJ2CwquJoBft4rh&d=nfl.com&g=53820&g0=home&n=1&f=00001&c=1.25&x=0&m=0&y=6741&o=1423&w=791&j=90&R=0&W=0&I=1&E=0&e=0&r=&b=1468&t=kuR6DBX1OL_Bszv2BCjv0zRFcBmP&V=92&tz=180&sn=3&EE=0&sv=NCX2-CT3uFEDuJkyF-lrEdNjvex&_,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54366,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54820,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.14,59615,72.249.192.50,80,GET,detectportal.firefox.com,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.14,59617,72.21.91.29,80,POST,ocsp.digicert.com,,0
192.168.10.14,59615,72.249.192.50,80,GET,detectportal.firefox.com,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.14,59619,172.217.9.238,80,POST,clients1.google.com,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,54858,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55344,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.14,59617,72.21.91.29,80,POST,ocsp.digicert.com,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
192.168.10.51,50619,178.255.83.1,80,POST,ocsp.usertrust.com,,0
172.16.0.1,55364,192.168.10.50,80,POST,205.174.165.68,,0
172.16.0.1,55364,192.168.10.50,80,GET,205.174.165.68,,0
